uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
4f1de46d-addc-4c3e-bc02-435e5ef2ad58,Attraction and Activities,Sports and Fitness,Jetts Canning Vale South,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-canning-vale-south/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 404 Ranford Road, Canning Vale WA 6155, Australia",Canning Vale,WA,,-32.0909911,115.9192446,https://www.entertainment.com.au/offer-details/4f1de46d-addc-4c3e-bc02-435e5ef2ad58
57d7ea0f-a8d2-475e-8ca3-5ea460e018de,Attraction and Activities,Sports and Fitness,Jetts Forest Lakes,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-forest-lakes/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 97 Forest Lakes Drive, Thornlie WA 6108, Australia",Thornlie,WA,,-32.06988721138812,115.95201827897775,https://www.entertainment.com.au/offer-details/57d7ea0f-a8d2-475e-8ca3-5ea460e018de
52d42c05-cf25-427c-8a45-e465b6e2644b,Attraction and Activities,Sports and Fitness,Jetts Forest Lakes,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-forest-lakes/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 97 Forest Lakes Drive, Thornlie WA 6108, Australia",Thornlie,WA,,-32.06988721138812,115.95201827897775,https://www.entertainment.com.au/offer-details/52d42c05-cf25-427c-8a45-e465b6e2644b
4620e2de-dbfc-469e-b433-b4ad92c92aff,Attraction and Activities,Sports and Fitness,Jetts Forest Lakes,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-forest-lakes/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Unit 1, 97 Forest Lakes Drive, Thornlie WA 6108, Australia",Thornlie,WA,,-32.06988721138812,115.95201827897775,https://www.entertainment.com.au/offer-details/4620e2de-dbfc-469e-b433-b4ad92c92aff
282f2313-94b9-490e-ac15-4a73fb37f20b,Attraction and Activities,Sports and Fitness,Jetts Harrisdale,Special,Special price,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-harrisdale/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stocklands Harrisdale Shopping Centre, Shop/09, Yellowwood Avenue, Harrisdale WA 6112, Australia",Harrisdale,WA,,-32.12667340479736,115.92694057471654,https://www.entertainment.com.au/offer-details/282f2313-94b9-490e-ac15-4a73fb37f20b
8b854a48-f15f-47ea-a8b7-8e93e2b3006f,Attraction and Activities,Sports and Fitness,Jetts Harrisdale,Special,Special price,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-harrisdale/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stocklands Harrisdale Shopping Centre, Shop/09, Yellowwood Avenue, Harrisdale WA 6112, Australia",Harrisdale,WA,,-32.12667340479736,115.92694057471654,https://www.entertainment.com.au/offer-details/8b854a48-f15f-47ea-a8b7-8e93e2b3006f
f2a7355c-7b70-4583-9d4f-612aa51b08dc,Attraction and Activities,Sports and Fitness,Jetts Harrisdale,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-harrisdale/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Stocklands Harrisdale Shopping Centre, Shop/09, Yellowwood Avenue, Harrisdale WA 6112, Australia",Harrisdale,WA,,-32.12667340479736,115.92694057471654,https://www.entertainment.com.au/offer-details/f2a7355c-7b70-4583-9d4f-612aa51b08dc
29018e00-123b-4986-9f44-827368f0429e,Attraction and Activities,Sports and Fitness,Jetts Morley,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-morley/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 4, 135 Russell Street, Morley WA 6062, Australia",Morley,WA,,-31.90112354163377,115.8995506386992,https://www.entertainment.com.au/offer-details/29018e00-123b-4986-9f44-827368f0429e
d6d0cb04-038c-4566-ad8d-0c07688166fe,Attraction and Activities,Sports and Fitness,Jetts Morley,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-morley/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 4, 135 Russell Street, Morley WA 6062, Australia",Morley,WA,,-31.90112354163377,115.8995506386992,https://www.entertainment.com.au/offer-details/d6d0cb04-038c-4566-ad8d-0c07688166fe
c4c8611b-0574-456d-aa30-a7f543a1c303,Attraction and Activities,Sports and Fitness,Jetts Morley,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-morley/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"Shop 4, 135 Russell Street, Morley WA 6062, Australia",Morley,WA,,-31.90112354163377,115.8995506386992,https://www.entertainment.com.au/offer-details/c4c8611b-0574-456d-aa30-a7f543a1c303
0cbc151d-eb45-4294-8ceb-513f5426a8bb,Attraction and Activities,Sports and Fitness,Jetts O'Connor,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-oconnor/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"O'Connor Homemaker Centre, Shop 9, Cnr Stock Road & South Street, O'Connor WA 6163, Australia",O'Connor,WA,,-32.06349473217355,115.79587758968493,https://www.entertainment.com.au/offer-details/0cbc151d-eb45-4294-8ceb-513f5426a8bb
8546ec8a-5caa-4e11-ab6f-30257718c2d8,Attraction and Activities,Sports and Fitness,Jetts O'Connor,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-oconnor/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"O'Connor Homemaker Centre, Shop 9, Cnr Stock Road & South Street, O'Connor WA 6163, Australia",O'Connor,WA,,-32.06349473217355,115.79587758968493,https://www.entertainment.com.au/offer-details/8546ec8a-5caa-4e11-ab6f-30257718c2d8
3e449470-817b-4459-bd7c-11c6b20be3f9,Attraction and Activities,Sports and Fitness,Jetts O'Connor,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-oconnor/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"O'Connor Homemaker Centre, Shop 9, Cnr Stock Road & South Street, O'Connor WA 6163, Australia",O'Connor,WA,,-32.06349473217355,115.79587758968493,https://www.entertainment.com.au/offer-details/3e449470-817b-4459-bd7c-11c6b20be3f9
1964a775-e38d-4bf9-98b4-7c0cd09ef587,Attraction and Activities,Sports and Fitness,Jetts Southlands Willetton,Special,Special price,$0 JOINING FEE and ONE MONTH FREE,https://www.jetts.com.au/clubs/jetts-southlands-willetton/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"83, Southlands Boulevard Shopping Centre, 45 Burrendah Boulevard, Willetton WA 6155, Australia",Willetton,WA,,-32.05654809606049,115.87990975319678,https://www.entertainment.com.au/offer-details/1964a775-e38d-4bf9-98b4-7c0cd09ef587
b3e6b660-91ed-472f-99b1-bf9db1772252,Attraction and Activities,Sports and Fitness,Jetts Southlands Willetton,Free,One training program,FREE TRAINING PROGRAM,https://www.jetts.com.au/clubs/jetts-southlands-willetton/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"83, Southlands Boulevard Shopping Centre, 45 Burrendah Boulevard, Willetton WA 6155, Australia",Willetton,WA,,-32.05654809606049,115.87990975319678,https://www.entertainment.com.au/offer-details/b3e6b660-91ed-472f-99b1-bf9db1772252
58304f32-b545-45fe-bc37-6c36a2a1f9e8,Attraction and Activities,Sports and Fitness,Jetts Southlands Willetton,Free,One club orientation,FREE CLUB ORIENTATION,https://www.jetts.com.au/clubs/jetts-southlands-willetton/,"Our mission is to get the most members in the best shape of their lives, done the Jetts way. We’ve designed our gyms with you in mind, featuring the latest state of the art fitness equipment and dedicated training zones. Whether you prefer to train on your own, need extra motivation or simply love HIIT training, we’ve got training needs covered.",• Valid for new members only,"83, Southlands Boulevard Shopping Centre, 45 Burrendah Boulevard, Willetton WA 6155, Australia",Willetton,WA,,-32.05654809606049,115.87990975319678,https://www.entertainment.com.au/offer-details/58304f32-b545-45fe-bc37-6c36a2a1f9e8
